ID,SOURCEID,Site Name,Address,Type,BlockLot,RecordType,YearStarted,ApproxAddress,GardenType,Management,SqFeet,BGS_Relate,NHOOD,Conserval,ConsValue,Motivations,Uses,CCD,LD,Watershed,OwnType,Permission,Fence,FenceLock,FenceHours,Water
226,BGS_309,Morris Street Garden,2200-2218 Morris St and 2256-2560 Morris,Garden,3424 104,Community Managed Site,1997,,Garden,Community Managed,8690,,Reservoir Hill,Gathering Space; Trees,,Air Quality; Beautification; Push Out Crime/Drugs; Water Quality,Active Recreational; Art Inc.; Flower Beds; Trees,7,40,,Mixed,Adopt a lot,Yes,No,,Carried In
227,BGS_310,Morris Street Garden,2200-2218 Morris St and 2256-2560 Morris,Garden,3424 105,Community Managed Site,1997,,Garden,Community Managed,8690,,Reservoir Hill,Gathering Space; Trees,,Air Quality; Beautification; Push Out Crime/Drugs; Water Quality,Active Recreational; Art Inc.; Flower Beds; Trees,7,40,,Mixed,Adopt a lot,Yes,No,,Carried In
228,BGS_311,Morris Street Garden,2200-2218 Morris St and 2256-2560 Morris,Garden,3424 106,Community Managed Site,1997,,Garden,Community Managed,8690,,Reservoir Hill,Gathering Space; Trees,,Air Quality; Beautification; Push Out Crime/Drugs; Water Quality,Active Recreational; Art Inc.; Flower Beds; Trees,7,40,,Mixed,Adopt a lot,Yes,No,,Carried In
229,BGS_312,Morris Street Garden,2200-2218 Morris St and 2256-2560 Morris,Garden,3424 107,Community Managed Site,1997,,Garden,Community Managed,8690,,Reservoir Hill,Gathering Space; Trees,,Air Quality; Beautification; Push Out Crime/Drugs; Water Quality,Active Recreational; Art Inc.; Flower Beds; Trees,7,40,,Mixed,Adopt a lot,Yes,No,,Carried In
230,BGS_313,Morris Street Garden,2200-2218 Morris St and 2256-2560 Morris,Garden,3424 108,Community Managed Site,1997,,Garden,Community Managed,8690,,Reservoir Hill,Gathering Space; Trees,,Air Quality; Beautification; Push Out Crime/Drugs; Water Quality,Active Recreational; Art Inc.; Flower Beds; Trees,7,40,,Mixed,Adopt a lot,Yes,No,,Carried In
231,BGS_314,Morris Street Garden,2200-2218 Morris St and 2256-2560 Morris,Garden,3424 109,Community Managed Site,1997,,Garden,Community Managed,8690,,Reservoir Hill,Gathering Space; Trees,,Air Quality; Beautification; Push Out Crime/Drugs; Water Quality,Active Recreational; Art Inc.; Flower Beds; Trees,7,40,,Mixed,Adopt a lot,Yes,No,,Carried In
232,BGS_315,Morris Street Garden,2200-2218 Morris St and 2256-2560 Morris,Garden,3424 110,Community Managed Site,1997,,Garden,Community Managed,8690,,Reservoir Hill,Gathering Space; Trees,,Air Quality; Beautification; Push Out Crime/Drugs; Water Quality,Active Recreational; Art Inc.; Flower Beds; Trees,7,40,,Mixed,Adopt a lot,Yes,No,,Carried In
233,BGS_316,Morris Street Garden,2200-2218 Morris St and 2256-2560 Morris,Garden,3424 111,Community Managed Site,1997,,Garden,Community Managed,8690,,Reservoir Hill,Gathering Space; Trees,,Air Quality; Beautification; Push Out Crime/Drugs; Water Quality,Active Recreational; Art Inc.; Flower Beds; Trees,7,40,,Mixed,Adopt a lot,Yes,No,,Carried In
234,BGS_317,Morris Street Garden,2200-2218 Morris St and 2256-2560 Morris,Garden,3424 112,Community Managed Site,1997,,Garden,Community Managed,8690,,Reservoir Hill,Gathering Space; Trees,,Air Quality; Beautification; Push Out Crime/Drugs; Water Quality,Active Recreational; Art Inc.; Flower Beds; Trees,7,40,,Mixed,Adopt a lot,Yes,No,,Carried In
235,BGS_318,Morris Street Garden,2200-2218 Morris St and 2256-2560 Morris,Garden,3424 113,Community Managed Site,1997,,Garden,Community Managed,8690,,Reservoir Hill,Gathering Space; Trees,,Air Quality; Beautification; Push Out Crime/Drugs; Water Quality,Active Recreational; Art Inc.; Flower Beds; Trees,7,40,,Mixed,Adopt a lot,Yes,No,,Carried In
236,BGS_319,Morris Street Garden,2200-2218 Morris St and 2256-2560 Morris,Garden,3424 114,Community Managed Site,1997,,Garden,Community Managed,8690,,Reservoir Hill,Gathering Space; Trees,,Air Quality; Beautification; Push Out Crime/Drugs; Water Quality,Active Recreational; Art Inc.; Flower Beds; Trees,7,40,,Mixed,Adopt a lot,Yes,No,,Carried In
237,BGS_320,Morris Street Garden,2200-2218 Morris St and 2256-2560 Morris,Garden,3424 115,Community Managed Site,1997,,Garden,Community Managed,8690,,Reservoir Hill,Gathering Space; Trees,,Air Quality; Beautification; Push Out Crime/Drugs; Water Quality,Active Recreational; Art Inc.; Flower Beds; Trees,7,40,,Mixed,Adopt a lot,Yes,No,,Carried In
238,BGS_321,Morris Street Garden,2200-2218 Morris St and 2256-2560 Morris,Garden,3424 116,Community Managed Site,1997,,Garden,Community Managed,8690,,Reservoir Hill,Gathering Space; Trees,,Air Quality; Beautification; Push Out Crime/Drugs; Water Quality,Active Recreational; Art Inc.; Flower Beds; Trees,7,40,,Mixed,Adopt a lot,Yes,No,,Carried In
239,BGS_322,Morris Street Garden,2200-2218 Morris St and 2256-2560 Morris,Garden,3424 117,Community Managed Site,1997,,Garden,Community Managed,8690,,Reservoir Hill,Gathering Space; Trees,,Air Quality; Beautification; Push Out Crime/Drugs; Water Quality,Active Recreational; Art Inc.; Flower Beds; Trees,7,40,,Mixed,Adopt a lot,Yes,No,,Carried In
357,BGS_278,Lennox Street Community Garden,728- 732 Lennox St.,Garden,3443 014,Community Managed Site,2003,Park and Lennox St.,Garden,Community Managed,6750,,Reservoir Hill,Food Production; Gathering Space; Trees,,Active Recreation; Air Quality; Beautification; Education; Food; Neighborhood Sociability; Push Out Crime/Drugs; Reduce Trash/Dumping; Water Quality,Art Inc.; Children's Activities; Food Grown - Individual Plots; Food Grown - Organic; Trees,7,40,,Mixed,,Yes,No,,On site
358,BGS_279,Lennox Street Community Garden,728- 732 Lennox St.,Garden,3443 015,Community Managed Site,2003,Park and Lennox St.,Garden,Community Managed,6750,,Reservoir Hill,Food Production; Gathering Space; Trees,,Active Recreation; Air Quality; Beautification; Education; Food; Neighborhood Sociability; Push Out Crime/Drugs; Reduce Trash/Dumping; Water Quality,Art Inc.; Children's Activities; Food Grown - Individual Plots; Food Grown - Organic; Trees,7,40,,Mixed,,Yes,No,,On site
359,BGS_280,Lennox Street Community Garden,728- 732 Lennox St.,Garden,3443 016,Community Managed Site,2003,Park and Lennox St.,Garden,Community Managed,6750,,Reservoir Hill,Food Production; Gathering Space; Trees,,Active Recreation; Air Quality; Beautification; Education; Food; Neighborhood Sociability; Push Out Crime/Drugs; Reduce Trash/Dumping; Water Quality,Art Inc.; Children's Activities; Food Grown - Individual Plots; Food Grown - Organic; Trees,7,40,,Mixed,,Yes,No,,On site
137,BGS_462,The Beanie Green and City Bug Project,730 Newington Ave.,Garden,3454 014,Community Managed Site,2007,,Garden,Community Managed,1785,,Reservoir Hill,Gathering Space; Trees,,Air Quality; Beautification; Neighborhood Sociability; Reduce Trash/Dumping; Water Quality,Children's Activities; Trees,7,40,,City Owned,,No,No,,Hydrant
1,BGS_457,St. Francis Tree Lot,2401-9 Linden Ave.,Clean and Green,3463A 001,Community Managed Site,1992,948 Whitelock St.,Clean and Green,Managed by Institution,13385,Minor Contact,Reservoir Hill,Gathering Space; Trees,,Air Quality; Beautification; Water Quality,Trees,7,40,,Mixed,,No,No,,
440,BGS_458,St. Francis Tree Lot,2401-9 Linden Ave.,Clean and Green,3463A 003,Community Managed Site,1992,948 Whitelock St.,Clean and Green,Managed by Institution,13385,Minor Contact,Reservoir Hill,Gathering Space; Trees,,Air Quality; Beautification; Water Quality,Trees,7,40,,Mixed,,No,No,,
448,BGS_459,St. Francis Tree Lot,2401-9 Linden Ave.,Clean and Green,3463A 004,Community Managed Site,1992,948 Whitelock St.,Clean and Green,Managed by Institution,13385,Minor Contact,Reservoir Hill,Gathering Space; Trees,,Air Quality; Beautification; Water Quality,Trees,7,40,,Mixed,,No,No,,
139,BGS_484,Whitelock Renewal,950 Whitelock St.,Garden,3463A 006,Community Managed Site,0,,Garden,,3223,,Reservoir Hill,Gathering Space,,Push Out Crime/Drugs; Reduce Trash/Dumping,,7,40,,City Owned,,No,No,,
125,BGS_407,Reservoir Hill Community Garden,942 Whitelock St,Garden,3463A 014,Community Managed Site,0,Linden and Brookfield,Garden,Community Managed,5832,,Reservoir Hill,Food Production; Gathering Space; Trees,,,Children's Activities; Food Grown - Individual Plots; Food Grown - Organic; Income-Generating; Trees,7,40,,City Owned,,Yes,Yes,,On site
140,BGS_485,Whitelock Street Community Farm,930-940 Whitelock St.,Garden,3463A 016,Community Managed Site,2010,,Garden,Community Managed,12927,,Reservoir Hill,Food Production,,,,7,40,,Unknown,,No,No,,
141,BGS_486,Whitelock Street Community Farm,930-940 Whitelock St.,Garden,3463A 016A,Community Managed Site,2010,,Garden,Community Managed,12927,,Reservoir Hill,Food Production,,,,7,40,,Unknown,,No,No,,
142,BGS_487,Whitelock Street Community Farm,930-940 Whitelock St.,Garden,3463A 016B,Community Managed Site,2010,,Garden,Community Managed,12927,,Reservoir Hill,Food Production,,,,7,40,,Unknown,,No,No,,
143,BGS_488,Whitelock Street Community Farm,930-940 Whitelock St.,Garden,3463A 016C,Community Managed Site,2010,,Garden,Community Managed,12927,,Reservoir Hill,Food Production,,,,7,40,,Unknown,,No,No,,
144,BGS_489,Whitelock Street Community Farm,930-940 Whitelock St.,Garden,3463A 016D,Community Managed Site,2010,,Garden,Community Managed,12927,,Reservoir Hill,Food Production,,,,7,40,,Unknown,,No,No,,
379,BGS_490,Whitelock Street Community Farm,930-940 Whitelock St.,Garden,3463A 016E,Community Managed Site,2010,,Garden,Community Managed,12927,,Reservoir Hill,Food Production,,,,7,40,,Unknown,,No,No,,
380,BGS_491,Whitelock Street Community Farm,930-940 Whitelock St.,Garden,3463A 017,Community Managed Site,2010,,Garden,Community Managed,12927,,Reservoir Hill,Food Production,,,,7,40,,Unknown,,No,No,,
428,BGS_281,Linden,2436 Linden Ave,,3463B 022,Community Managed Site,,,,,10626,,Reservoir Hill,,,,,7,40,,City Owned,,,,,
163,BGS_50,Baltimore Free Farm,3506 Ash St.,Garden,3518C 47,Community Managed Site,2010,,Garden,Community Managed,7587,Minor Contact,Hampden,Food Production; Gathering Space; Trees,,Neighborhood Sociability; Push Out Crime/Drugs; Reduce Trash/Dumping,Active Recreational; Art Inc.; Food Grown - Co-op; Food Grown - Individual Plots; Food Grown - Organic; Income-Generating; Trees,,0,,Mixed,other,No,No,,Hydrant
164,BGS_51,Baltimore Free Farm,3506 Ash St.,Garden,3518C 48,Community Managed Site,2010,,Garden,Community Managed,7587,Minor Contact,Hampden,Food Production; Gathering Space; Trees,,Neighborhood Sociability; Push Out Crime/Drugs; Reduce Trash/Dumping,Active Recreational; Art Inc.; Food Grown - Co-op; Food Grown - Individual Plots; Food Grown - Organic; Income-Generating; Trees,,0,,Mixed,other,No,No,,Hydrant
165,BGS_52,Baltimore Free Farm,3506 Ash St.,Garden,3518C 49,Community Managed Site,2010,,Garden,Community Managed,7587,Minor Contact,Hampden,Food Production; Gathering Space; Trees,,Neighborhood Sociability; Push Out Crime/Drugs; Reduce Trash/Dumping,Active Recreational; Art Inc.; Food Grown - Co-op; Food Grown - Individual Plots; Food Grown - Organic; Income-Generating; Trees,,0,,Mixed,other,No,No,,Hydrant
166,BGS_53,Baltimore Free Farm,3506 Ash St.,Garden,3518C 74,Community Managed Site,2010,,Garden,Community Managed,7587,Minor Contact,Hampden,Food Production; Gathering Space; Trees,,Neighborhood Sociability; Push Out Crime/Drugs; Reduce Trash/Dumping,Active Recreational; Art Inc.; Food Grown - Co-op; Food Grown - Individual Plots; Food Grown - Organic; Income-Generating; Trees,,0,,Mixed,other,No,No,,Hydrant
41,BGS_475,Village Green,2812 - 2822 Fox Street,Garden,3651 058,Community Managed Site,2007,28th and Fox St.,Garden,,4320,Due Diligence,Remington,Food Production; Gathering Space; Relief from Built Environment,,Active Recreation; Air Quality; Food; Reduce Trash/Dumping; Water Quality,Art Inc.; Flower Beds; Food Grown - Co-op; Food Grown - Individual Plots; Food Grown - Organic; Trees,14,40,,Mixed,,No,,,In Garden
40,BGS_474,Village Green,2812 - 2822 Fox Street,Garden,3651 059,Community Managed Site,2007,28th and Fox St.,Garden,,4320,Due Diligence,Remington,Food Production; Gathering Space; Relief from Built Environment,,Active Recreation; Air Quality; Food; Reduce Trash/Dumping; Water Quality,Art Inc.; Flower Beds; Food Grown - Co-op; Food Grown - Individual Plots; Food Grown - Organic; Trees,14,40,,Mixed,,No,,,In Garden
30,BGS_472,Village Green,2812 - 2822 Fox Street,Garden,3651 060,Community Managed Site,2007,28th and Fox St.,Garden,,4320,Due Diligence,Remington,Food Production; Gathering Space; Relief from Built Environment,,Active Recreation; Air Quality; Food; Reduce Trash/Dumping; Water Quality,Art Inc.; Flower Beds; Food Grown - Co-op; Food Grown - Individual Plots; Food Grown - Organic; Trees,14,40,,Mixed,,No,,,In Garden
24,BGS_471,Village Green,2812 - 2822 Fox Street,Garden,3651 061,Community Managed Site,2007,28th and Fox St.,Garden,,4320,Due Diligence,Remington,Food Production; Gathering Space; Relief from Built Environment,,Active Recreation; Air Quality; Food; Reduce Trash/Dumping; Water Quality,Art Inc.; Flower Beds; Food Grown - Co-op; Food Grown - Individual Plots; Food Grown - Organic; Trees,14,40,,Mixed,,No,,,In Garden
31,BGS_473,Village Green,2812 - 2822 Fox Street,Garden,3651 062,Community Managed Site,2007,28th and Fox St.,Garden,,4320,Due Diligence,Remington,Food Production; Gathering Space; Relief from Built Environment,,Active Recreation; Air Quality; Food; Reduce Trash/Dumping; Water Quality,Art Inc.; Flower Beds; Food Grown - Co-op; Food Grown - Individual Plots; Food Grown - Organic; Trees,14,40,,Mixed,,No,,,In Garden
42,BGS_476,Village Green,2812 - 2822 Fox Street,Garden,3651 063,Community Managed Site,2007,28th and Fox St.,Garden,,4320,Due Diligence,Remington,Food Production; Gathering Space; Relief from Built Environment,,Active Recreation; Air Quality; Food; Reduce Trash/Dumping; Water Quality,Art Inc.; Flower Beds; Food Grown - Co-op; Food Grown - Individual Plots; Food Grown - Organic; Trees,14,40,,Mixed,,No,,,In Garden
13,BGS_427,Sherwood Gardens,4310 Underwood Road,,3706 002,Community Managed Site,,,,,86249,,Guilford,Gathering Space; Trees; Other,,,,,,,Privately Owned,,,,,
189,BGS_141,Comers Garden,321 East 20th Street,Garden,3803 021,Community Managed Site,1999,,Garden,Community Managed,1530,,Barclay,,,,,12,40,,City Owned,,Yes,No,,
323,BGS_242,Guilford Ave Square Garden,2001 Guilford Avenue,Garden,3806 022,Community Managed Site,1993,Guilford and E. 20th,Garden,Community Managed,1360,,Barclay,Trees,,Air Quality; Beautification; Push Out Crime/Drugs; Reduce Trash/Dumping; Water Quality,Trees,12,40,,City Owned,,Yes,No,,Other
321,BGS_240,Greenmount Community Garden,,Garden,3813 030,Community Managed Site,0,,Garden,,12475,,Barclay,Gathering Space; Trees,,Air Quality; Beautification; Neighborhood Sociability; Push Out Crime/Drugs; Reduce Trash/Dumping; Water Quality,Trees,12,40,,Mixed,,Yes,No,,
322,BGS_241,Greenmount Community Garden,,Garden,3813 031,Community Managed Site,0,,Garden,,12475,,Barclay,Gathering Space; Trees,,Air Quality; Beautification; Neighborhood Sociability; Push Out Crime/Drugs; Reduce Trash/Dumping; Water Quality,Trees,12,40,,Mixed,,Yes,No,,
216,BGS_234,Greenmount Community Garden,,Garden,3813 034,Community Managed Site,0,,Garden,,12475,,Barclay,Gathering Space; Trees,,Air Quality; Beautification; Neighborhood Sociability; Push Out Crime/Drugs; Reduce Trash/Dumping; Water Quality,Trees,12,40,,Mixed,,Yes,No,,
217,BGS_235,Greenmount Community Garden,,Garden,3814 012,Community Managed Site,0,,Garden,,12475,,Barclay,Gathering Space; Trees,,Air Quality; Beautification; Neighborhood Sociability; Push Out Crime/Drugs; Reduce Trash/Dumping; Water Quality,Trees,12,40,,Mixed,,Yes,No,,
218,BGS_236,Greenmount Community Garden,,Garden,3814 013,Community Managed Site,0,,Garden,,12475,,Barclay,Gathering Space; Trees,,Air Quality; Beautification; Neighborhood Sociability; Push Out Crime/Drugs; Reduce Trash/Dumping; Water Quality,Trees,12,40,,Mixed,,Yes,No,,
219,BGS_237,Greenmount Community Garden,,Garden,3816 001,Community Managed Site,0,,Garden,,12475,,Barclay,Gathering Space; Trees,,Air Quality; Beautification; Neighborhood Sociability; Push Out Crime/Drugs; Reduce Trash/Dumping; Water Quality,Trees,12,40,,Mixed,,Yes,No,,
220,BGS_238,Greenmount Community Garden,,Garden,3816 002,Community Managed Site,0,,Garden,,12475,,Barclay,Gathering Space; Trees,,Air Quality; Beautification; Neighborhood Sociability; Push Out Crime/Drugs; Reduce Trash/Dumping; Water Quality,Trees,12,40,,Mixed,,Yes,No,,
221,BGS_239,Greenmount Community Garden,,Garden,3816 066,Community Managed Site,0,,Garden,,12475,,Barclay,Gathering Space; Trees,,Air Quality; Beautification; Neighborhood Sociability; Push Out Crime/Drugs; Reduce Trash/Dumping; Water Quality,Trees,12,40,,Mixed,,Yes,No,,
201,BGS_206,Food Store,206-212 E. 23rd St.,Garden,3822 048,Community Managed Site,2010,23rd and Hunter,Garden,,5015,,Barclay,Trees,,,Trees,12,40,,Privately Owned,,No,No,,
202,BGS_207,Food Store,206-212 E. 23rd St.,Garden,3822 049,Community Managed Site,2010,23rd and Hunter,Garden,,5015,,Barclay,Trees,,,Trees,12,40,,Privately Owned,,No,No,,
203,BGS_208,Food Store,206-212 E. 23rd St.,Garden,3822 050,Community Managed Site,2010,23rd and Hunter,Garden,,5015,,Barclay,Trees,,,Trees,12,40,,Privately Owned,,No,No,,
204,BGS_209,Food Store,206-212 E. 23rd St.,Garden,3822 051,Community Managed Site,2010,23rd and Hunter,Garden,,5015,,Barclay,Trees,,,Trees,12,40,,Privately Owned,,No,No,,
126,BGS_408,Rose Garden,2342-2346 Barclay St. and 339-349 Camp S,Garden,3823 027,Community Managed Site,2001,E. 24th Street and Barclay,Garden,Community Managed,11149,,Barclay,Gathering Space; Trees,,Air Quality; Beautification; Neighborhood Sociability; Push Out Crime/Drugs; Reduce Trash/Dumping; Water Quality,Trees,12,40,,City Owned,,Yes,No,,Hydrant
127,BGS_409,Rose Garden,2342-2346 Barclay St. and 339-349 Camp S,Garden,3823 028,Community Managed Site,2001,E. 24th Street and Barclay,Garden,Community Managed,11149,,Barclay,Gathering Space; Trees,,Air Quality; Beautification; Neighborhood Sociability; Push Out Crime/Drugs; Reduce Trash/Dumping; Water Quality,Trees,12,40,,City Owned,,Yes,No,,Hydrant
128,BGS_410,Rose Garden,2342-2346 Barclay St. and 339-349 Camp S,Garden,3823 029,Community Managed Site,2001,E. 24th Street and Barclay,Garden,Community Managed,11149,,Barclay,Gathering Space; Trees,,Air Quality; Beautification; Neighborhood Sociability; Push Out Crime/Drugs; Reduce Trash/Dumping; Water Quality,Trees,12,40,,City Owned,,Yes,No,,Hydrant
129,BGS_411,Rose Garden,2342-2346 Barclay St. and 339-349 Camp S,Garden,3823 064,Community Managed Site,2001,E. 24th Street and Barclay,Garden,Community Managed,11149,,Barclay,Gathering Space; Trees,,Air Quality; Beautification; Neighborhood Sociability; Push Out Crime/Drugs; Reduce Trash/Dumping; Water Quality,Trees,12,40,,City Owned,,Yes,No,,Hydrant
130,BGS_412,Rose Garden,2342-2346 Barclay St. and 339-349 Camp S,Garden,3823 065,Community Managed Site,2001,E. 24th Street and Barclay,Garden,Community Managed,11149,,Barclay,Gathering Space; Trees,,Air Quality; Beautification; Neighborhood Sociability; Push Out Crime/Drugs; Reduce Trash/Dumping; Water Quality,Trees,12,40,,City Owned,,Yes,No,,Hydrant
131,BGS_413,Rose Garden,2342-2346 Barclay St. and 339-349 Camp S,Garden,3823 066,Community Managed Site,2001,E. 24th Street and Barclay,Garden,Community Managed,11149,,Barclay,Gathering Space; Trees,,Air Quality; Beautification; Neighborhood Sociability; Push Out Crime/Drugs; Reduce Trash/Dumping; Water Quality,Trees,12,40,,City Owned,,Yes,No,,Hydrant
132,BGS_414,Rose Garden,2342-2346 Barclay St. and 339-349 Camp S,Garden,3823 067,Community Managed Site,2001,E. 24th Street and Barclay,Garden,Community Managed,11149,,Barclay,Gathering Space; Trees,,Air Quality; Beautification; Neighborhood Sociability; Push Out Crime/Drugs; Reduce Trash/Dumping; Water Quality,Trees,12,40,,City Owned,,Yes,No,,Hydrant
133,BGS_415,Rose Garden,2342-2346 Barclay St. and 339-349 Camp S,Garden,3823 068,Community Managed Site,2001,E. 24th Street and Barclay,Garden,Community Managed,11149,,Barclay,Gathering Space; Trees,,Air Quality; Beautification; Neighborhood Sociability; Push Out Crime/Drugs; Reduce Trash/Dumping; Water Quality,Trees,12,40,,City Owned,,Yes,No,,Hydrant
134,BGS_416,Rose Garden,2342-2346 Barclay St. and 339-349 Camp S,Garden,3823 069,Community Managed Site,2001,E. 24th Street and Barclay,Garden,Community Managed,11149,,Barclay,Gathering Space; Trees,,Air Quality; Beautification; Neighborhood Sociability; Push Out Crime/Drugs; Reduce Trash/Dumping; Water Quality,Trees,12,40,,City Owned,,Yes,No,,Hydrant
346,BGS_267,Kent Memorial Garden,600 Cator Ave.,Garden,3912 001,Community Managed Site,2008,Cator and York Rd.,Garden,Community Managed,3900,,Pen Lucy,Trees,,Beautification; Push Out Crime/Drugs; Reduce Trash/Dumping,Trees,4,43,,City Owned,Adopt a lot,No,No,,Hydrant
35,BGS_349,North Hill Community Garden,,,3972E 047,Unconfirmed Site,,"would be 991 North Hill Road, but no real address",,,3440,,,,,,,,,,,,,,,
344,BGS_264,Improving Waverly Garden,644 Parkwyrth Ave.,Garden,3976 37,Community Managed Site,,,Garden,Community Managed,7000,Minor Contact,Waverly,Food Production; Trees,,Beautification; Reduce Trash/Dumping,Art Inc.; Food Grown - Co-op; Trees,,0,,City Owned,,No,No,,
14,BGS_188,Ednor Gardens Lakeside,,Garden,3986H 083,Community Managed Site,2003,Chestnut Hill close Loch Raven and the Alameda,Garden,Community Managed,4995,Discussions,Ednor Gardens-Lakeside,Relief from Built Environment; Stormwater Management; Trees; Habitat,,Beautification; Connecting to the Land,Beauty; Flower Beds; Memorial; Trees,14,43,,City Owned,No,Yes,,,No
340,BGS_260,Homewood Park,726-734 East North Ave.,Garden,4001 014,Community Managed Site,2005,,Garden,Managed by Institution,6430,,East Baltimore Midway,Gathering Space; Trees,,Air Quality; Beautification; Neighborhood Sociability; Push Out Crime/Drugs; Reduce Trash/Dumping; Water Quality,Active Recreational; Art Inc.; Trees,12,43,,Mixed,,Yes,No,,Hydrant
342,BGS_262,Homewood Park,726-734 East North Ave.,Garden,4001 015,Community Managed Site,2005,,Garden,Managed by Institution,6430,,East Baltimore Midway,Gathering Space; Trees,,Air Quality; Beautification; Neighborhood Sociability; Push Out Crime/Drugs; Reduce Trash/Dumping; Water Quality,Active Recreational; Art Inc.; Trees,12,43,,Mixed,,Yes,No,,Hydrant
343,BGS_263,Homewood Park,726-734 East North Ave.,Garden,4001 016,Community Managed Site,2005,,Garden,Managed by Institution,6430,,East Baltimore Midway,Gathering Space; Trees,,Air Quality; Beautification; Neighborhood Sociability; Push Out Crime/Drugs; Reduce Trash/Dumping; Water Quality,Active Recreational; Art Inc.; Trees,12,43,,Mixed,,Yes,No,,Hydrant
339,BGS_259,Homewood Park,726-734 East North Ave.,Garden,4001 017,Community Managed Site,2005,,Garden,Managed by Institution,6430,,East Baltimore Midway,Gathering Space; Trees,,Air Quality; Beautification; Neighborhood Sociability; Push Out Crime/Drugs; Reduce Trash/Dumping; Water Quality,Active Recreational; Art Inc.; Trees,12,43,,Mixed,,Yes,No,,Hydrant
341,BGS_261,Homewood Park,726-734 East North Ave.,Garden,4001 018,Community Managed Site,2005,,Garden,Managed by Institution,6430,,East Baltimore Midway,Gathering Space; Trees,,Air Quality; Beautification; Neighborhood Sociability; Push Out Crime/Drugs; Reduce Trash/Dumping; Water Quality,Active Recreational; Art Inc.; Trees,12,43,,Mixed,,Yes,No,,Hydrant
338,BGS_258,Homestead Harvest Community Garden,623 Homestead St.,Garden,4075 008,Community Managed Site,2004,,Garden,Community Managed,5795,,Better Waverly,Food Production; Gathering Space; Trees,,Beautification; Food; Push Out Crime/Drugs; Reduce Trash/Dumping,Art Inc.; Flower Beds; Food Grown - Co-op; Food Grown - Individual Plots; Trees,14,43,,City Owned,,Yes,No,,Hose from Neighbor
168,BGS_65,Better Waverly Youth Sculpture Garden,808 Homestead Street,Garden,4079 015,Community Managed Site,2006,Ellerslie and Frisby,Garden,Community Managed,6119,,Better Waverly,Food Production; Gathering Space; Trees,,Beautification; Reduce Trash/Dumping,Art Inc.; Children's Activities; Trees,14,43,,Mixed,Private Agreement,No,No,,Hose from Neighbor
169,BGS_66,Better Waverly Youth Sculpture Garden,808 Homestead Street,Garden,4079 016,Community Managed Site,2006,Ellerslie and Frisby,Garden,Community Managed,6119,,Better Waverly,Food Production; Gathering Space; Trees,,Beautification; Reduce Trash/Dumping,Art Inc.; Children's Activities; Trees,14,43,,Mixed,Private Agreement,No,No,,Hose from Neighbor
170,BGS_67,Better Waverly Youth Sculpture Garden,808 Homestead Street,Garden,4079 017,Community Managed Site,2006,Ellerslie and Frisby,Garden,Community Managed,6119,,Better Waverly,Food Production; Gathering Space; Trees,,Beautification; Reduce Trash/Dumping,Art Inc.; Children's Activities; Trees,14,43,,Mixed,Private Agreement,No,No,,Hose from Neighbor
171,BGS_68,Better Waverly Youth Sculpture Garden,808 Homestead Street,Garden,4079 018,Community Managed Site,2006,Ellerslie and Frisby,Garden,Community Managed,6119,,Better Waverly,Food Production; Gathering Space; Trees,,Beautification; Reduce Trash/Dumping,Art Inc.; Children's Activities; Trees,14,43,,Mixed,Private Agreement,No,No,,Hose from Neighbor
172,BGS_69,Better Waverly Youth Sculpture Garden,808 Homestead Street,Garden,4079 019,Community Managed Site,2006,Ellerslie and Frisby,Garden,Community Managed,6119,,Better Waverly,Food Production; Gathering Space; Trees,,Beautification; Reduce Trash/Dumping,Art Inc.; Children's Activities; Trees,14,43,,Mixed,Private Agreement,No,No,,Hose from Neighbor
225,BGS_308,Montpelier Orchard,918 Montpelier St.,Garden,4095 009,Community Managed Site,2008,,Garden,Community Managed,2500,Minor Contact,Better Waverly,,,,,14,43,,City Owned,,No,No,,
188,BGS_133,CHC Neighborhood Garden,5303 Cuthbert Ave.,Garden,4511 A022,Community Managed Site,2009,Hayward and Cuthbert,Garden,Community Managed,5994,Minor Contact,Arlington,Food Production; Gathering Space,,Beautification; Food; Neighborhood Sociability; Push Out Crime/Drugs; Reduce Trash/Dumping,Food Grown - Individual Plots,5,41,,City Owned,,No,No,,Hydrant
187,BGS_132,CHC Neighborhood Garden,5303 Cuthbert Ave.,Garden,4511A 021,Community Managed Site,2009,Hayward and Cuthbert,Garden,Community Managed,5994,Minor Contact,Arlington,Food Production; Gathering Space,,Beautification; Food; Neighborhood Sociability; Push Out Crime/Drugs; Reduce Trash/Dumping,Food Grown - Individual Plots,5,41,,City Owned,,No,No,,Hydrant
94,BGS_365,Park Heights Renaissance Urban Garden (Garden of Hope),3300-3325 Woodland Ave.,Garden,4606 001,Community Managed Site,2008,,Garden,,52730,,Central Park Heights,Food Production; Trees,,,Children's Activities; Connected to Schools; Trees,6,41,,City Owned,,No,No,,
95,BGS_366,Park Heights Renaissance Urban Garden (Garden of Hope),3300-3325 Woodland Ave.,Garden,4606 002,Community Managed Site,2008,,Garden,,52730,,Central Park Heights,Food Production; Trees,,,Children's Activities; Connected to Schools; Trees,6,41,,City Owned,,No,No,,
